n	value	freq	max_freq	sample


3	0	33331103	33331103	33331103

4	0	53844470	53844470	84614402
4	1	30769932	53844470	84614402

5	0	29578261	47885527	77463788
5	1	47885527	47885527	77463788

6	0	27981741	44693863	99782639
6	1	44693863	44693863	99782639
6	2	22772614	44693863	99782639
6	3	4334421	44693863	99782639

7	0	17787134	43105009	99478828
7	1	43105009	43105009	99478828
7	2	31393310	43105009	99478828
7	3	7193375	43105009	99478828

8	0	15367495	38115948	99996516
8	1	38115948	38115948	99996516
8	2	33892496	38115948	99996516
8	3	11087607	38115948	99996516
8	4	1464182	38115948	99996516
8	5	68788	38115948	99996516

9	0	10237542	37253714	99994112
9	1	33109878	37253714	99994112
9	2	37253714	37253714	99994112
9	3	16230809	37253714	99994112
9	4	2952389	37253714	99994112
9	5	209780	37253714	99994112

10	0	8287533	36751867	99999958
10	1	28912050	36751867	99999958
10	2	36751867	36751867	99999958
10	3	20338868	36751867	99999958
10	4	5101161	36751867	99999958
10	5	576671	36751867	99999958
10	6	31295	36751867	99999958
10	7	513	36751867	99999958

11	0	5637373	36342219	99999964
11	1	23748662	36342219	99999964
11	2	36342219	36342219	99999964
11	3	24913715	36342219	99999964
11	4	8023596	36342219	99999964
11	5	1240738	36342219	99999964
11	6	90555	36342219	99999964
11	7	3106	36342219	99999964

12	0	4446413	34282022	99999995
12	1	20052430	34282022	99999995
12	2	34282022	34282022	99999995
12	3	27524482	34282022	99999995
12	4	11142293	34282022	99999995
12	5	2298190	34282022	99999995
12	6	240952	34282022	99999995
12	7	12877	34282022	99999995
12	8	336	34282022	99999995

13	0	3058606	31634750	99999976
13	1	15956130	31634750	99999976
13	2	31634750	31634750	99999976
13	3	30115601	31634750	99999976
13	4	14807771	31634750	99999976
13	5	3854635	31634750	99999976
13	6	531893	31634750	99999976
13	7	39200	31634750	99999976
13	8	1390	31634750	99999976

14	0	2366833	30899355	99999999
14	1	13197277	30899355	99999999
14	2	28669330	30899355	99999999
14	3	30899355	30899355	99999999
14	4	17949697	30899355	99999999
14	5	5774962	30899355	99999999
14	6	1034279	30899355	99999999
14	7	102400	30899355	99999999
14	8	5711	30899355	99999999
14	9	155	30899355	99999999

15	0	1640647	31274959	99999983
15	1	10290647	31274959	99999983
15	2	25270622	31274959	99999983
15	3	31274959	31274959	99999983
15	4	21246456	31274959	99999983
15	5	8207095	31274959	99999983
15	6	1820511	31274959	99999983
15	7	231742	31274959	99999983
15	8	16612	31274959	99999983
15	9	692	31274959	99999983

16	0	1253370	30471106	99999927
16	1	8352113	30471106	99999927
16	2	22215029	30471106	99999927
16	3	30471106	30471106	99999927
16	4	23586498	30471106	99999927
16	5	10714704	30471106	99999927
16	6	2896016	30471106	99999927
16	7	464817	30471106	99999927
16	8	43861	30471106	99999927
16	9	2413	30471106	99999927

17	0	873026	29155384	99999992
17	1	6425391	29155384	99999992
17	2	18949485	29155384	99999992
17	3	29155384	29155384	99999992
17	4	25722727	29155384	99999992
17	5	13562203	29155384	99999992
17	6	4350117	29155384	99999992
17	7	852341	29155384	99999992
17	8	101717	29155384	99999992
17	9	7266	29155384	99999992
17	10	335	29155384	99999992

